prob_cases,tot_death
63859.0,7734
32461.0,2631
25721.0,1022
343014.0,36918
400374.0,34562
381787.0,38464
25448.0,4054
473471.0,19520
59043.0,1777
2356.0,2813
6157.0,1259
68409.0,3467
766.0,2044
266002.0,31704
353.0,118
5321.0,2612
0.0,27665
213859.0,17725
0.0,1249
1720.0,572
0.0,63141
294880.0,32915
237349.0,30709
466.0,340
0.0,19363
284335.0,15294
387693.0,34343
8.0,1241
54212.0,15480
22529.0,1347
433207.0,25056
0.0,472
0.0,27113
0.0,39698
0.0,29954
0.0,0
88747.0,4654
1731.0,5029
44113.0,5633
437602.0,16352
1867.0,2624
33248.0,8335
0.0,0
59877.0,16303
602845.0,21679
21008.0,2665
942.0,654
134531.0,13333
338.0,87
112742.0,7712
8448.0,632
16586.0,7447
142406.0,13698
6675.0,464
18958.0,1080
155.0,63
0.0,0
104522.0,20607
1971.0,2932
32162.0,1850
0.0,15339
151891.0,11459
193570.0,67001
0.0,0
76479.0,4322
10039.0,4481
18285.0,845
0.0,0
112.0,284
414331.0,15569
141527.0,4144
0.0,18322
136300.0,13423
0.0,56596
52200.0,6798
126134.0,11173
95373.0,11329
0.0,59992
367.0,121
0.0,36516
0.0,0
0.0,37994
0.0,26275
234067.0,13668
70659.0,3481
0.0,0
899.0,713
0.0,3589
196.0,1644
0.0,0
513576.0,17004
0.0,0
74315.0,2402
108422.0,7564
0.0,0
1040.0,731
544628.0,20746
231907.0,13486
102053.0,4981
37356.0,2045
203608.0,12207
175016.0,9588
112795.0,5158
234645.0,29951
8504.0,1547
0.0,2576
67136.0,20934
96341.0,4914
176004.0,11825
38368.0,1367
0.0,37571
0.0,0
75365.0,21793
105141.0,20893
0.0,0
113719.0,7786
0.0,0
51551.0,4583
0.0,0
206222.0,14767
290225.0,33286
113427.0,21752
32676.0,1689
210.0,16
0.0,27
88296.0,17822
106962.0,21173
66.0,176
3602.0,460
6390.0,1223
171962.0,25244
0.0,22902
19417.0,901
129913.0,10104
81098.0,2577
0.0,375
64521.0,4029
405.0,89
46543.0,9002
1175.0,7488
80719.0,10914
0.0,8401
65636.0,8248
77384.0,2492
180759.0,26108
0.0,0
4541.0,230
19274.0,1945
20361.0,921
98678.0,7139
6349.0,530
0.0,59768
15199.0,777
0.0,6322
1000.0,7014
0.0,5623
18388.0,854
57598.0,15947
139979.0,13615
0.0,0
6634.0,1396
92270.0,11269
0.0,24590
31068.0,8292
2455.0,105
303064.0,34477
24934.0,2971
282063.0,13244
115686.0,12742
163665.0,24684
22151.0,2807
57.0,127
1720.0,2284
60231.0,3245
432213.0,16287
161607.0,4490
0.0,3985
6779.0,1823
0.0,111
152085.0,4363
1439.0,521
345546.0,36982
38612.0,8864
24781.0,2971
23218.0,1428
94098.0,11696
129558.0,26345
0.0,41
0.0,0
0.0,25717
0.0,0
0.0,507
435913.0,16338
199197.0,16473
84226.0,4479
0.0,2726
0.0,25924
0.0,39284
0.0,0
415.0,131
0.0,594
28184.0,3086
139127.0,8423
20730.0,924
71899.0,3504
27591.0,8066
18975.0,900
28735.0,3121
0.0,38222
0.0,0
0.0,7727
102789.0,6575
26319.0,3010
425212.0,24351
111213.0,7655
0.0,25127
7519.0,1523
92304.0,18219
23218.0,1428
65146.0,8196
27306.0,3036
32259.0,2990
140.0,237
25082.0,2974
8771.0,1946
840.0,541
10825.0,2128
298406.0,33155
0.0,0
1129.0,152
66737.0,2280
14561.0,7245
18401.0,856
523303.0,20453
251749.0,30452
25998.0,1588
0.0,29842
117435.0,21942
0.0,551
107572.0,3543
51485.0,4525
116438.0,24870
0.0,17502
96401.0,4918
0.0,21336
23053.0,1428
2548.0,700
0.0,0
219514.0,70884
25387.0,1011
95482.0,11330
366496.0,21375
218072.0,15042
2026.0,3285
1708.0,5007
275809.0,32197
64547.0,9308
126691.0,3731
149781.0,11156
559545.0,26902
54087.0,2993
0.0,0
738.0,152
0.0,27
337.0,202
190592.0,13351
7296.0,1392
0.0,0
1851.0,273
6983.0,1853
368524.0,34126
2722.0,412
204944.0,68087
100577.0,20963
0.0,18681
75287.0,8589
299862.0,15541
0.0,36448
28302.0,3086
32934.0,8335
583116.0,21263
78095.0,10813
861.0,6718
79755.0,10874
0.0,0
130524.0,26490
77534.0,22011
101.0,13
137383.0,10360
82520.0,2624
38393.0,1891
67253.0,16835
0.0,0
446.0,25
284335.0,15294
9528.0,2011
104833.0,20752
216715.0,15008
244645.0,30372
29245.0,8230
26287.0,7995
0.0,28414
17369.0,996
7265.0,1388
0.0,2375
153344.0,27570
3754.0,1531
65191.0,17531
65677.0,3445
62387.0,7569
6951.0,1850
108986.0,12540
0.0,3
80359.0,10970
551442.0,20812
860.0,551
0.0,39843
900.0,628
605253.0,21729
13662.0,758
16716.0,1014
150335.0,11343
76626.0,5947
18470.0,860
0.0,0
7651.0,1883
4717.0,1089
1.0,1
0.0,799
0.0,2686
0.0,0
102053.0,4981
127093.0,25769
52478.0,6852
213997.0,26639
83.0,138
0.0,2
190702.0,13398
0.0,38535
0.0,0
139035.0,23017
144558.0,4288
0.0,0
0.0,25233
345546.0,36982
611689.0,21940
56519.0,16328
343292.0,13904
287174.0,13330
0.0,3694
26413.0,3021
0.0,4
25048.0,1572
0.0,22803
156784.0,4374
74050.0,2400
308570.0,35662
43210.0,3890
1719.0,220
1904.0,4146
0.0,197
9146.0,710
128389.0,13079
236271.0,30230
0.0,5186
75145.0,10465
3196.0,144
0.0,2943
66150.0,2276
130195.0,26434
47718.0,13738
10126.0,1578
98689.0,20721
313.0,85
35237.0,1957
370804.0,38038
47535.0,2472
0.0,0
3000.0,434
132868.0,8267
0.0,0
614321.0,22012
118628.0,7486
1370.0,1423
1720.0,1758
177614.0,28643
0.0,376
88686.0,23321
104481.0,20580
125816.0,13005
1491.0,4506
6829.0,1828
175298.0,28589
2309.0,4492
2739.0,8992
22543.0,2884
23179.0,1428
68409.0,3467
1390.0,4347
0.0,4562
76687.0,8646
914.0,632
530838.0,20521
1474.0,760
218779.0,12806
22567.0,8424
178308.0,64802
0.0,8022
214619.0,17809
77777.0,2493
22896.0,3942
0.0,414
11046.0,1632
0.0,620
107852.0,21213
511326.0,16995
111228.0,5115
0.0,2613
405.0,524
22908.0,2937
7958.0,5091
0.0,15432
27162.0,8047
232750.0,29268
31220.0,1215
149438.0,11137
25097.0,2976
227373.0,12150
0.0,16908
6354.0,1783
223.0,89
521144.0,17225
0.0,0
0.0,47
2095.0,8541
3885.0,913
12783.0,835
2489.0,8940
88027.0,11212
4206.0,985
19178.0,7651
96555.0,4923
115280.0,7896
1720.0,1558
381.0,123
0.0,400
90209.0,11139
207897.0,17189
438984.0,25141
108609.0,10134
0.0,37800
59593.0,3538
24360.0,1436
66242.0,17628
0.0,52129
3990.0,5071
86942.0,11045
529.0,91
7774.0,647
2379.0,1172
64482.0,7981
121617.0,25271
0.0,7580
11919.0,6343
1720.0,1550
504555.0,26017
17771.0,824
0.0,0
7543.0,1319
911.0,631
29860.0,1167
87134.0,19379
37754.0,8806
471784.0,16713
10294.0,5791
24094.0,2109
70463.0,3040
255963.0,14741
130458.0,26462
330507.0,36357
129159.0,22453
155909.0,11525
0.0,0
182.0,7
0.0,8427
1281.0,7692
917.0,642
209198.0,68796
10396.0,2084
296916.0,33067
23498.0,1472
458840.0,17393
52361.0,9160
8875.0,660
992.0,678
149652.0,24616
0.0,15
0.0,0
130591.0,26493
85662.0,11015
6843.0,1832
4418.0,372
0.0,0
432732.0,16294
443676.0,25191
7066.0,1862
21747.0,1298
585709.0,21310
0.0,24483
0.0,13625
8139.0,1484
56138.0,5032
0.0,1
223.0,18
13736.0,858
46234.0,13266
0.0,0
235541.0,13745
14351.0,1787
0.0,186
0.0,2522
116421.0,7955
101196.0,4967
0.0,289
7608.0,1882
309438.0,35776
105950.0,21108
0.0,0
129686.0,26364
138099.0,13533
2056.0,1358
34347.0,1824
47138.0,13563
48823.0,6264
0.0,0
304.0,506
143534.0,4240
1973.0,1281
254183.0,14710
2676.0,4577
0.0,37345
8759.0,701
4690.0,257
0.0,0
0.0,0
0.0,7296
29797.0,1167
33479.0,1820
0.0,1
39385.0,2945
0.0,0
80713.0,11055
437120.0,16127
0.0,0
0.0,588
61666.0,20414
0.0,61417
151570.0,11448
90855.0,9344
6971.0,1853
349150.0,33879
416285.0,15720
163804.0,4552
6931.0,1844
0.0,7502
0.0,240
109802.0,7602
32530.0,2638
124364.0,9428
150649.0,11392
225952.0,12101
1928.0,1038
168016.0,64098
7455.0,571
7703.0,627
109299.0,21264
155.0,373
0.0,23020
4932.0,432
0.0,12596
0.0,0
0.0,895
0.0,0
321971.0,36140
419410.0,15915
241852.0,29315
73750.0,3518
38399.0,2090
12696.0,1706
149079.0,11074
150680.0,11402
138598.0,13558
291.0,83
0.0,0
130412.0,26457
72789.0,3509
0.0,0
0.0,38569
387917.0,38767
207848.0,14826
21874.0,934
153.0,60
0.0,45
64193.0,3440
0.0,5318
6585.0,1798
0.0,4177
35327.0,1834
67348.0,17809
522.0,1927
12207.0,809
93414.0,23768
0.0,0
141646.0,4190
0.0,5916
0.0,19
37822.0,1877
64100.0,2145
59529.0,3534
133787.0,13274
229390.0,12209
2190.0,1428
110739.0,7627
1747.0,992
30817.0,8293
0.0,14211
0.0,0
242992.0,14261
0.0,6456
0.0,323
212907.0,12511
8229.0,3303
16923.0,7496
154385.0,8844
0.0,0
0.0,14
2944.0,2048
218039.0,18110
0.0,5116
37602.0,2061
251749.0,30452
482527.0,25707
212.0,18
254.0,99
368.0,1787
58058.0,3413
26924.0,3026
2675.0,1786
144801.0,4290
298.0,103
434696.0,16320
11375.0,2186
6689.0,2990
0.0,3982
1720.0,1027
9806.0,740
0.0,14216
0.0,60
89292.0,4674
3285.0,317
0.0,28877
0.0,23
85691.0,8989
461823.0,16621
61223.0,3381
94426.0,3416
0.0,0
1720.0,812
0.0,1
0.0,22
242048.0,19307
24.0,44
871.0,582
226487.0,29073
12389.0,1686
10395.0,1603
17078.0,996
329.0,1747
39995.0,1441
5791.0,4737
0.0,0
0.0,2441
2489.0,8807
500809.0,16954
109833.0,21304
29093.0,8208
0.0,2763
0.0,3272
356.0,21
84226.0,4479
69330.0,2325
0.0,2455
405296.0,34627
216.0,73
6937.0,1409
0.0,38660
11519.0,2197
429956.0,24937
97163.0,11365
64741.0,8092
0.0,6709
0.0,2559
122391.0,3657
2010.0,4453
29780.0,8278
37784.0,2064
438086.0,16360
2625.0,718
0.0,75
192598.0,28848
10939.0,2139
11077.0,2149
437.0,134
74152.0,2401
6901.0,1842
3853.0,899
16961.0,6662
22882.0,7865
1367.0,494
0.0,2744
558940.0,20873
2476.0,695
63951.0,5226
31853.0,1650
1211.0,736
73750.0,3518
428024.0,24747
6879.0,1837
41093.0,2964
305760.0,35135
24365.0,7904
377835.0,38317
119828.0,10894
5791.0,4737
291828.0,32483
85707.0,4537
1720.0,973
19584.0,901
0.0,0
2370.0,1541
104670.0,5001
0.0,0
125688.0,22761
114.0,54
0.0,30566
3547.0,1469
216231.0,70150
321697.0,20560
100510.0,9800
0.0,60862
4828.0,506
387917.0,38767
27388.0,2583
69422.0,8353
0.0,38882
0.0,7
86501.0,6431
0.0,23740
220473.0,15138
79243.0,2513
1720.0,2208
0.0,22080
126740.0,10019
0.0,0
202812.0,14639
1243.0,190
121120.0,12883
479062.0,25656
4167.0,3500
2513.0,697
1512.0,913
4252.0,215
82985.0,10941
89533.0,4676
38262.0,1888
76707.0,10779
68756.0,8324
22005.0,7039
0.0,5892
6501.0,1284
142344.0,4201
109823.0,12568
21317.0,8294
159088.0,4455
1110.0,827
249576.0,19563
0.0,17
0.0,2439
59695.0,3204
32965.0,1783
34203.0,2890
343014.0,36918
2861.0,2007
23690.0,7232
7608.0,596
38380.0,8865
2600.0,1210
128830.0,26265
7007.0,5737
18711.0,6813
0.0,37919
9988.0,1774
0.0,100
0.0,16326
10194.0,1592
0.0,0
465866.0,18016
21597.0,931
21327.0,1243
1720.0,826
0.0,38282
14440.0,895
0.0,34
0.0,38510
15681.0,918
27017.0,3028
9053.0,1962
0.0,37459
113645.0,21548
486990.0,16883
1358.0,748
0.0,0
0.0,0
37645.0,8790
0.0,0
63082.0,7652
0.0,28041
108931.0,21525
97540.0,4939
20492.0,923
151016.0,13890
70326.0,2332
170601.0,11712
11658.0,2204
4060.0,1593
832.0,523
10296.0,6244
154925.0,27720
1399.0,2433
2040.0,3989
2975.0,784
508026.0,20389
1720.0,1880
0.0,981
95533.0,18686
95618.0,6228
281960.0,31370
18600.0,882
0.0,25566
0.0,62499
475955.0,16764
0.0,5186
77565.0,2493
136943.0,13450
134745.0,13342
12881.0,6399
37997.0,1881
78231.0,2499
28556.0,3112
29735.0,1625
104988.0,20817
0.0,3012
189044.0,28822
0.0,0
415.0,130
5427.0,328
17123.0,1032
0.0,0
0.0,49
7424.0,1879
835.0,530
0.0,7677
151824.0,27488
0.0,0
469476.0,18536
7737.0,624
0.0,595
0.0,0
67608.0,3455
229.0,94
72363.0,3502
173226.0,25211
0.0,16883
196476.0,10619
25628.0,2982
92748.0,11299
0.0,111
0.0,242
4712.0,3657
0.0,0
0.0,0
0.0,28620
37822.0,1877
127185.0,22854
18414.0,858
60619.0,2832
89264.0,11093
119848.0,21920
724.0,6273
8661.0,700
30006.0,8282
2069.0,4463
0.0,37727
4454.0,3603
37614.0,1871
115737.0,3569
23791.0,2960
0.0,0
0.0,10994
24069.0,2962
20538.0,1174
0.0,0
147090.0,10777
11395.0,793
1610.0,946
242193.0,30332
6873.0,1835
0.0,10563
157343.0,11533
24138.0,2962
234645.0,29951
2.0,16
0.0,0
864.0,566
111613.0,12616
217522.0,18070
544.0,582
38393.0,1891
48340.0,9077
472.0,26
1045.0,1779
74123.0,4292
156126.0,14023
90481.0,23521
3.0,24
212.0,17
120334.0,25143
171263.0,11647
33678.0,2830
67049.0,8305
23920.0,1526
65677.0,3445
88838.0,9164
102860.0,24242
0.0,140
540.0,143
508.0,142
0.0,37751
0.0,2726
0.0,7443
1303.0,200
12352.0,1673
1720.0,1477
76714.0,18464
0.0,28
337901.0,33693
138037.0,13522
0.0,4002
280091.0,30746
0.0,63096
65453.0,4099
0.0,7399
1959.0,4287
0.0,645
0.0,61305
28747.0,3121
1976.0,4335
911.0,631
475592.0,20044
308750.0,35691
481725.0,20237
0.0,514
66843.0,16816
0.0,8492
288751.0,13361
14152.0,6458
5772.0,3872
775.0,2492
0.0,8561
141551.0,4047
37218.0,4409
1661.0,560
62888.0,2855
0.0,14
317.0,20
831.0,282
183914.0,65243
420738.0,16076
153265.0,4363
3163.0,803
1720.0,1123
28948.0,8173
227585.0,18776
82001.0,10926
2486.0,385
224976.0,15324
3587.0,9647
0.0,7818
38953.0,1906
0.0,2834
52032.0,14286
58165.0,1751
0.0,23724
96091.0,4864
153046.0,11487
24896.0,7930
37371.0,8739
916.0,639
11597.0,2201
0.0,5
1720.0,1080
127955.0,13069
227360.0,18766
0.0,0
374066.0,38121
0.0,0
0.0,0
116488.0,10610
5215.0,321
82280.0,4425
106048.0,21116
0.0,364
29209.0,8221
0.0,0
0.0,0
0.0,0
51555.0,8289
0.0,13963
1352.0,57
16309.0,991
63501.0,7712
287100.0,31663
190360.0,13223
0.0,0
7611.0,4926
17041.0,7562
5209.0,1123
382637.0,21813
0.0,14873
78444.0,10834
103850.0,6650
155785.0,63598
268929.0,15055
129182.0,3956
35634.0,1327
2739.0,9040
293500.0,32711
212088.0,11605
0.0,0
1502.0,2168
51737.0,6734
0.0,43456
1262.0,4081
32814.0,1876
9261.0,1982
16910.0,5380
26556.0,3024
4327.0,1639
419922.0,34778
167633.0,28420
271803.0,30901
0.0,38616
8431.0,1925
313.0,509
0.0,692
198765.0,14508
0.0,1341
1343.0,4154
225.0,89
15.0,4
33116.0,8564
201696.0,14600
29329.0,8244
92.0,145
582514.0,21262
0.0,22297
129982.0,26410
296.0,20
26711.0,2247
0.0,2624
0.0,57936
78138.0,8703
0.0,23
151237.0,27443
13717.0,3655
12351.0,1673
29700.0,8278
252.0,82
0.0,61855
270.0,101
473393.0,19543
80142.0,2564
0.0,8192
10064.0,2053
911.0,630
1702.0,8235
141099.0,26919
0.0,0
0.0,37898
2095.0,4465
54360.0,3040
226251.0,18711
36995.0,1856
0.0,0
33473.0,2781
230199.0,28547
107631.0,21205
48893.0,13576
9247.0,712
137704.0,10401
99269.0,24103
37614.0,1871
75930.0,2462
0.0,0
0.0,37326
17555.0,2751
5670.0,351
44823.0,12620
77059.0,10795
9271.0,712
425901.0,24419
456197.0,25314
0.0,0
2489.0,8845
3.0,9
0.0,38966
433.0,132
0.0,2215
3.0,19
224.0,89
0.0,90
240220.0,14089
158869.0,11541
171263.0,11647
22734.0,946
0.0,21088
0.0,751
74763.0,2408
62444.0,17260
111670.0,24632
218779.0,12806
5645.0,5918
0.0,0
0.0,0
17528.0,6711
64434.0,7954
0.0,6933
1600.0,3143
0.0,0
917.0,644
126.0,65
1109.0,54
200.0,423
32937.0,1749
310512.0,35857
15743.0,2443
38890.0,2149
473264.0,19466
0.0,0
0.0,0
2075.0,4055
23605.0,1502
0.0,286
228355.0,28090
59980.0,16990
87258.0,6466
0.0,561
127046.0,25740
0.0,1015
0.0,8022
0.0,0
424168.0,24209
2052.0,1099
571479.0,21075
0.0,592
263351.0,14895
20056.0,6914
1064.0,751
159620.0,28169
0.0,13596
12465.0,1695
324.0,218
0.0,0
4265.0,3526
66984.0,17761
0.0,0
137608.0,26775
1975.0,4441
0.0,5116
84745.0,11000
379.0,123
1307.0,482
341512.0,20941
9369.0,713
79128.0,10850
0.0,6393
13161.0,1732
39794.0,7199
4814.0,1102
322559.0,33529
25712.0,1488
469.0,26
23888.0,2961
1720.0,759
60992.0,3378
183914.0,65287
69671.0,5383
253.0,1709
0.0,18
157047.0,4394
93295.0,9467
39696.0,2183
518424.0,17111
412940.0,34715
177702.0,9705
1332.0,8044
9073.0,1563
16377.0,5341
55952.0,7182
0.0,4
0.0,2486
58074.0,3172
0.0,6971
659.0,42
52363.0,4688
76976.0,2467
278660.0,31162
0.0,75
0.0,924
4920.0,280
65545.0,4133
64600.0,2188
0.0,0
0.0,37479
2987.0,1308
2095.0,8527
137797.0,8391
459139.0,16590
42507.0,7421
0.0,0
9413.0,6125
0.0,0
18473.0,6793
364.0,204
0.0,0
128656.0,26219
0.0,0
422051.0,16159
0.0,5953
38819.0,1904
94562.0,4819
0.0,0
1702.0,8217
526464.0,26339
498285.0,25928
110385.0,24591
214288.0,14950
22703.0,2908
6020.0,531
71899.0,3502
0.0,11466
7119.0,1435
97335.0,18954
25752.0,1588
8337.0,682
0.0,0
155806.0,14005
192442.0,16026
9591.0,720
60992.0,3378
430420.0,16052
8820.0,703
3149.0,1373
64240.0,7830
223.0,77
0.0,41634
144761.0,10653
0.0,1
2667.0,1740
25761.0,2984
0.0,600
36101.0,1993
108563.0,7578
109050.0,6898
147711.0,10844
284919.0,32724
0.0,56027
2792.0,1905
36184.0,8483
1122.0,7224
37712.0,1357
0.0,0
547220.0,26717
192293.0,14317
197055.0,28344
377835.0,38317
990.0,703
0.0,0
88.0,148
129138.0,23036
141672.0,4190
426817.0,24582
48329.0,7926
6179.0,5558
1819.0,269
0.0,16527
915.0,639
87569.0,19487
339263.0,36675
0.0,62011
1466.0,895
239701.0,14052
99414.0,12046
0.0,12985
0.0,0
232572.0,13538
1968.0,4437
0.0,4923
1945.0,3408
145024.0,23526
556.0,587
65677.0,3445
472344.0,19823
0.0,61603
257.0,100
25114.0,2977
57832.0,16553
14616.0,5157
89367.0,19727
14682.0,6500
34143.0,1300
4119.0,1596
0.0,1093
2417.0,853
4680.0,1685
0.0,6
32912.0,1741
490.0,140
209198.0,69039
28196.0,2346
830.0,672
2068.0,4007
0.0,38311
0.0,0
0.0,173
175954.0,11715
74231.0,3520
0.0,0
0.0,0
249798.0,14548
0.0,0
143.0,249
28944.0,7868
1330.0,4150
3504.0,2218
0.0,23896
0.0,28197
22293.0,2829
0.0,2838
0.0,2357
0.0,0
24966.0,2128
97794.0,24045
343014.0,36918
1279.0,438
24086.0,1526
0.0,98
9279.0,1433
103259.0,4993
0.0,2440
72602.0,10159
503945.0,16966
0.0,705
71208.0,2336
54576.0,4798
0.0,1314
339242.0,33702
19881.0,6909
473191.0,19586
37340.0,1865
0.0,0
289.0,20
12922.0,1722
0.0,23442
16962.0,7523
294121.0,32826
10638.0,5924
0.0,25592
37564.0,2061
30626.0,1747
92148.0,19984
535503.0,20630
66659.0,17700
229770.0,18865
420268.0,16017
212928.0,69741
113439.0,21534
0.0,24410
350413.0,33912
31276.0,1796
111228.0,5115
95906.0,4834
124784.0,9683
31796.0,1826
127476.0,13045
0.0,0
23183.0,2082
0.0,38882
0.0,5381
310512.0,35857
120594.0,7963
0.0,1092
222169.0,15217
0.0,27175
0.0,235
30766.0,2479
64551.0,8013
9695.0,725
397.0,24
4561.0,1677
99977.0,7216
103898.0,20369
23712.0,2959
0.0,116
32957.0,1769
0.0,0
434243.0,16314
0.0,5
0.0,0
14907.0,772
0.0,8257
157047.0,4394
913.0,632
281098.0,31326
271803.0,30901
130989.0,26545
12234.0,6416
0.0,1069
244645.0,30372
74763.0,5864
3302.0,816
2833.0,1977
86526.0,3331
4426.0,5559
90837.0,11180
62.0,57
0.0,0
30617.0,1204
10294.0,5791
127786.0,25961
64216.0,7830
472750.0,19859
0.0,0
62550.0,17268
183914.0,64931
40562.0,2209
75.0,210
33553.0,2788
1956.0,4432
38534.0,1894
0.0,0
13089.0,6412
66295.0,2276
10594.0,2097
0.0,857
899.0,713
61261.0,1858
461045.0,25381
476545.0,25624
70640.0,18127
57709.0,3377
1281.0,7714
103927.0,3540
64646.0,2190
213915.0,14946
140524.0,13641
206670.0,14778
359288.0,37671
9605.0,720
457305.0,17305
0.0,55
0.0,8412
148696.0,27264
552471.0,20823
37997.0,1881
27620.0,3039
0.0,0
142389.0,23309
10101.0,1577
0.0,8590
22619.0,2895
354005.0,37428
9041.0,707
7577.0,1882
38534.0,1894
72125.0,4274
236032.0,13793
0.0,0
0.0,21
8505.0,1928
0.0,0
12453.0,746
9941.0,747
55240.0,3067
114510.0,7839
0.0,38483
23204.0,7191
107449.0,5037
10122.0,4518
952.0,322
339.0,114
27328.0,3036
1981.0,298
58075.0,7271
60367.0,3255
0.0,28620
21045.0,1243
28684.0,3121
12590.0,835
0.0,7659
30766.0,1767
1279.0,2422
1720.0,761
1181.0,850
64561.0,2182
4827.0,1698
151441.0,11441
159796.0,4455
8783.0,703
4322.0,1029
0.0,4886
33747.0,8721
75737.0,2461
94249.0,9523
102117.0,3527
223868.0,12058
0.0,17662
480.0,140
427523.0,16241
11547.0,1571
181411.0,11810
112572.0,7708
77380.0,2493
28085.0,8097
0.0,21
66459.0,17653
122802.0,22048
128865.0,3870
15843.0,5304
0.0,135
203.0,73
71112.0,8416
362245.0,14155
513234.0,17004
339263.0,36675
317432.0,36064
0.0,0
184279.0,12509
6976.0,1853
0.0,0
22400.0,2853
233.0,95
5799.0,1752
485027.0,20280
221674.0,15206
0.0,0
0.0,38056
471195.0,16702
500869.0,25956
32828.0,8337
0.0,5617
11705.0,6230
5955.0,3891
130823.0,26527
4863.0,2471
409653.0,15853
108.0,153
132.0,195
63129.0,3891
0.0,62508
0.0,1339
601.0,146
109202.0,5060
72085.0,3048
0.0,0
457022.0,25332
21801.0,2750
10554.0,1612
2251.0,1453
28458.0,8131
0.0,40457
402257.0,22597
27858.0,8084
27746.0,3042
168016.0,64194
4692.0,1075
32496.0,8304
344240.0,33773
37822.0,1877
76323.0,10759
0.0,37631
0.0,0
175.0,73
200966.0,14573
71899.0,3504
0.0,3928
238775.0,13984
0.0,24358
106892.0,21167
11118.0,1895
4004.0,1583
34656.0,1829
14891.0,7322
2460.0,4533
22277.0,2823
0.0,38830
0.0,4
54066.0,15278
0.0,747
0.0,0
23029.0,2940
79648.0,2551
0.0,2138
15619.0,1871
132.0,7
0.0,24150
5652.0,2684
0.0,23287
168797.0,9358
0.0,1348
0.0,9326
0.0,30330
139182.0,26844
9723.0,1725
0.0,7548
105284.0,20968
129207.0,3954
176588.0,14944
25257.0,7940
21293.0,2684
67.0,1481
5241.0,516
604615.0,21712
128.0,161
28098.0,3080
61516.0,7438
87631.0,23252
914.0,637
535678.0,26526
0.0,162
213458.0,14942
202938.0,29019
0.0,293
1997.0,4097
589986.0,21374
95829.0,11343
1350.0,2565
38689.0,1899
29671.0,8276
3395.0,3238
466629.0,25465
4599.0,1680
142961.0,4234
60114.0,3234
131111.0,10137
1332.0,7937
0.0,35476
0.0,4562
471095.0,18859
150151.0,11236
7611.0,4926
5513.0,453
6692.0,489
278660.0,31162
6764.0,1822
0.0,34
0.0,2855
478.0,1809
550121.0,26752
149404.0,4342
82783.0,18997
105804.0,21088
0.0,14260
0.0,0
163368.0,4551
0.0,1054
10193.0,1491
472642.0,19692
553208.0,26807
28602.0,7831
545341.0,26684
72172.0,10083
105540.0,21040
59308.0,16941
3939.0,918
578.0,37
126713.0,8153
0.0,16225
192400.0,27511
222364.0,15220
280162.0,31244
889.0,616
95560.0,11331
154474.0,13969
0.0,38311
125884.0,9961
141901.0,4197
994.0,684
9703.0,1455
4522.0,5623
366.0,1312
0.0,5736
3561.0,840
1956.0,4432
22297.0,3938
74863.0,10438
61009.0,7422
0.0,0
0.0,713
0.0,25781
0.0,0
25649.0,2983
0.0,0
146414.0,13773
46.0,101
22524.0,1324
5680.0,351
3458.0,2218
61662.0,3385
0.0,3867
0.0,26614
33332.0,1820
1044.0,738
4713.0,9775
38393.0,1891
827.0,1314
7828.0,1893
60593.0,3262
13055.0,6553
159088.0,4455
6.0,1161
921.0,650
120589.0,25161
869.0,575
20896.0,1243
114497.0,10483
427264.0,24642
32230.0,8307
38393.0,1891
37493.0,2052
340669.0,36744
3155.0,144
32922.0,1741
0.0,21
0.0,0
805.0,158
0.0,734
4911.0,5759
534561.0,26504
0.0,38114
0.0,28
10564.0,1613
1627.0,68
124298.0,12958
0.0,2125
7365.0,1311
75192.0,2413
0.0,6214
0.0,55
45691.0,2386
0.0,0
149670.0,11152
37720.0,8790
7987.0,3273
0.0,694
2296.0,353
159109.0,28146
0.0,63141
0.0,0
545.0,492
1175.0,7517
60716.0,3356
202812.0,14639
191254.0,13713
0.0,4879
0.0,0
234065.0,30522
105338.0,20988
1053.0,7124
0.0,31
60992.0,3378
483282.0,25732
0.0,6163
0.0,0
0.0,0
150218.0,11260
143975.0,4275
58044.0,3413
128181.0,26091
197392.0,10685
23782.0,1526
182230.0,12291
96267.0,4905
155785.0,63376
417794.0,15856
0.0,885
24129.0,3464
27671.0,3042
11760.0,759
458055.0,25347
28113.0,3080
0.0,0
64799.0,8126
11837.0,2231
60870.0,9377
21634.0,7845
29854.0,1714
18308.0,848
72701.0,8462
75359.0,10512
1122.0,7329
0.0,0
157047.0,4394
1242.0,7608
0.0,0
418113.0,15891
0.0,0
281098.0,31326
65453.0,4099
4450.0,5622
56406.0,15730
112562.0,24649
32975.0,2722
155785.0,63478
27865.0,3070
129182.0,3956
204660.0,14699
6850.0,1832
76329.0,2464
6.0,1173
0.0,8520
85662.0,11015
18674.0,2055
0.0,0
0.0,0
30663.0,4197
173325.0,28526
1275.0,2303
24713.0,1002
141551.0,4047
33049.0,1812
233255.0,13585
192057.0,14291
0.0,0
6984.0,1414
11614.0,2203
77467.0,10808
0.0,7611
7324.0,1438
414922.0,34731
71941.0,10076
49469.0,6390
520649.0,17191
1702.0,8300
818.0,467
347875.0,33851
29617.0,8270
401133.0,15017
0.0,2316
12474.0,1695
113011.0,6996
38950.0,1378
131414.0,26568
0.0,57746
216.0,73
141600.0,4175
204944.0,67928
0.0,0
216231.0,70416
